3.07909792	1.1825
3.14555576	1.1834
3.17643036	1.0262
3.12242062	0.6838
3.0916185	0.9832
3.03476337	1.0159
2.99083763	1.0086
2.98372231	1.0176
3.01535456	1.0509
3.07029326	1.0936
3.11262404	1.0972
3.12116312	0.9559
3.10414618	0.75
3.06268309	0.785
3.01242751	0.9532
2.95909957	1.039
2.92313845	1.0117
2.91102318	0.9126
2.92042449	0.8033
2.93553139	0.7063
2.9502314	0.6564
2.97304555	0.7584
2.9450188	0.9721
2.93668366	0.9824
2.96002371	1.0567
3.00957455	1.1732
3.0473137	1.2529
3.0593973	1.2755
3.03160978	1.2412
2.97560325	1.1062
2.90989956	1.0401
2.86751142	0.9489
2.86340666	0.9061
2.89995831	0.8799
2.97647457	1.0495
3.06000573	1.1636
3.12258472	1.2305
3.14071907	1.2343
3.11170118	1.1186
3.04466674	1.0273
2.99705211	0.9738
2.97381345	0.9232
2.99368592	0.9411
3.03571822	0.9953
3.08864137	1.0677
3.12249895	1.1137
3.14183575	1.1455
3.14313113	0.977
3.14220098	1.0395
3.14452342	1.0734
3.14708193	1.0895
3.14463253	1.0982
3.13420234	1.0332
3.10942589	1.1218
3.06863718	1.1112
3.01582468	1.0705
2.96924546	1.0095
2.96543269	0.9576
3.02320149	0.9573
3.1030359	0.9586
3.1915403	0.9553
3.25675081	1.09
3.30025025	1.1137
3.30616523	1.1162
3.27953363	1.0902
3.21888702	1.0395
3.16118282	1.0017
3.1200737	0.9872
3.09350051	0.9867
3.06304333	0.9788
3.03037741	0.9538
2.99996234	0.9223
2.98649168	0.912
2.99238115	0.9327
3.01463246	0.9755
3.06601358	1.0374
3.11628399	1.0831
3.15275453	1.103
3.15829096	1.0801
3.13092403	1.0175
3.08646359	0.9319
3.02894361	0.8395
2.98437187	0.7911
2.96323683	0.8133
2.97719279	0.9016
3.02689262	1.0222
3.0877527	1.1153
3.12822567	0.9233
3.15011869	0.9149
3.15991838	1.0494
3.1327704	0.9607
3.09033029	0.8814
3.04170281	0.8524
2.99800666	0.8711
2.98356258	0.9274
3.004095	1.0012
3.02753177	0.9948
3.07282628	0.9933
3.10715731	1.0122
3.1533706	0.7848
3.17367984	0.9882
3.19041361	1.003
3.18258769	1.0043
3.16690647	1.0174
3.13541158	1.024
3.09819665	1.0232
3.06572034	1.0153
3.03911293	0.6179
3.05055558	1.0056
3.07682441	1.0358
3.12069813	0.8305
3.14896293	0.9156
3.1735674	1.0811
3.16659932	1.0753
3.1308186	1.05
3.07296027	1.0077
3.03265816	0.9691
3.01787889	0.9481
3.02491727	0.9542
3.04484374	0.981
3.05224967	0.9917
3.03076626	0.9242
2.97144387	0.6869
2.97260834	0.564
2.91814449	0.5573
2.82428253	0.5298
2.86343791	0.8
2.91330329	0.9009
2.96546261	0.9248
2.99620505	0.9432
2.99179445	0.9533
2.96824921	0.9607
2.95170543	0.9569
2.94859407	1.0251
2.97897949	1.0647
3.0245777	1.0991
3.05606384	1.1029
3.07685373	0.8947
3.08260118	1.0363
3.06412216	0.9725
3.04258196	0.9289
3.01615847	0.9153
3.00380167	0.9446
3.00848621	0.7278
3.02155727	1.096
3.00680513	1.1441
2.96758944	1.13
2.93021839	0.9262
2.89190382	1.0079
2.89376573	0.9822
2.90966608	0.959
2.94576919	0.9695
2.98846447	1.0127
3.0233894	1.0644
3.03775882	1.0922
3.03029981	1.0282
2.99363841	1.002
2.95699845	0.9565
2.94246282	0.8841
2.95441548	0.8342
2.98367165	0.9426
3.00661486	1.001
3.01908161	1.0644
3.01842504	1.1009
2.99456653	1.0871
2.95537797	1.0375
2.90103182	0.9513
2.86786092	0.8772
2.86384501	0.8316
2.89202902	0.8397
2.9311109	0.8797
2.96394953	0.9315
2.97745613	0.9711
2.95727118	0.9698
2.92066703	0.9454
2.88402243	0.9156
2.88568998	0.9168
2.90450358	0.9374
2.94138189	0.9723
2.97570376	1.011
2.99262768	1.0412
2.98806757	1.0539
2.97172287	1.0446
2.93727384	1.0125
2.91239274	0.9751
2.92717009	0.9655
2.96586984	0.986
3.00083907	1.0196
3.03374609	1.0626
3.0345122	1.0801
3.02333018	1.084
2.99316307	1.0641
2.96808851	1.0231
2.94326935	0.9407
2.92387877	0.8032
2.9273906	0.8722
2.92003237	0.939
2.91838216	0.9688
2.91064432	0.9938
2.91239137	1.0277
2.93315975	1.071
2.96523045	1.1133
3.0049782	1.1421
3.0414411	1.1401
3.068215	1.1414
3.07331682	0.9953
3.05666879	1.0632
3.02656581	1.0022
3.01141296	0.9742
3.0105697	0.9873
3.01864453	0.9906
3.03249207	0.6318
3.08852805	0.9866
3.07184137	0.6448
3.07809899	1.1955
3.06063656	1.1477
3.02603684	1.0613
3.01633401	0.9764
3.0242849	0.9197
3.02609324	0.8907
3.01344755	0.8724
2.98340431	0.7563
2.97723896	0.7984
2.9761388	0.9396
3.00728848	0.9549
3.05038202	0.9977
3.09094004	1.0217
3.12179631	1.0381
3.13264588	1.0413
3.11985092	0.8943
3.07589334	1.0251
3.01201768	0.9889
2.95664149	0.9544
2.94843946	0.9605
2.96480907	0.8289
2.99774625	0.9871
3.05012652	1.1078
3.08773585	1.1555
3.1010559	1.1673
3.09356235	1.1514
3.07556532	1.1232
3.06102655	1.0919
3.05096552	1.0685
3.06410875	1.0721
3.07791972	1.0815
3.10054302	1.0658
3.12102544	1.1086
3.12580371	1.144
3.13116363	1.1656
3.12721034	1.1674
3.12088119	1.1644
3.11308239	1.1298
3.11231199	0.9458
3.09521461	1.0931
3.07377789	1.0825
3.03947498	1.0439
3.00019031	1.0072
2.97311698	1.0089
2.96602451	1.041
2.98461035	1.0994
3.00434665	1.1518
3.00745267	1.1747
2.9940717	1.1699
2.96891393	0.9344
