0.0	0.08776139880507261	11.324338698331044
0.0	0.08805539327566841	9.95689257170177
0.0	0.08834938774626422	8.276390898811039
0.0	0.08864338221686002	6.352950982665892
0.0	0.08893737668745581	4.3182078320385795
0.0	0.08923137115805162	2.3236639642319674
0.0	0.08952536562864742	0.49983206809229164
0.0	0.08981936009924323	-1.066616619445411
0.0	0.09011335456983903	-2.3358461529237777
0.0	0.09040734904043483	-3.3068159902794907
0.0	0.09070134351103064	-4.006258941053101
0.0	0.09099533798162643	-4.477452710110557
0.0	0.09128933245222223	-4.769387596084365
0.0	0.09158332692281804	-4.927565972380949
0.0	0.09187732139341384	-4.987881105293463
0.0	0.09217131586400965	-4.9743116385881265
0.0	0.09246531033460545	-4.900363291872596
0.0	0.09275930480520125	-4.773251630830414
0.0	0.09305329927579706	-4.598871522914058
0.0	0.09334729374639285	-4.385559816737505
0.0	0.09364128821698865	-4.145776358597722
0.0	0.09393528268758446	-3.8960333780859404
0.0	0.09422927715818026	-3.655694914667441
0.0	0.09452327162877606	-3.444883495332428
0.0	0.09481726609937187	-3.281588871197027
0.0	0.09511126056996766	-3.1785409176691983
0.0	0.09540525504056346	-3.1408883712524704
0.0	0.09569924951115927	-3.1654486675793665
0.0	0.09599324398175507	-3.2414461711112894
0.0	0.09628723845235088	-3.3522477284520766
0.0	0.09658123292294668	-3.477952355879172
0.0	0.09687522739354248	-3.598826294751256
0.0	0.09716922186413829	-3.698860269840176
0.0	0.09746321633473408	-3.768098094085351
0.0	0.09775721080532988	-3.802933862319753
0.0	0.09805120527592569	-3.8047958816201017
0.0	0.09834519974652149	-3.77823596268153
0.0	0.0986391942171173	-3.729153974206972
0.0	0.0989331886877131	-3.663437152392246
0.0	0.09922718315830889	-3.5861142290021184
0.0	0.0995211776289047	-3.501027016599607
0.0	0.0998151720995005	-3.410864525109612
0.0	0.1001091665700963	-3.3173402901126616
0.0	0.10040316104069211	-3.221399372104605
0.0	0.10069715551128791	-3.1234616925838172
0.0	0.10099114998188372	-3.023710850159309
0.0	0.10128514445247952	-2.922375990902827
0.0	0.10157913892307531	-2.8199341237759583
0.0	0.10187313339367111	-2.717194729671659
0.0	0.10216712786426692	-2.6152694592632346
0.0	0.10246112233486272	-2.51545163545077
0.0	0.10275511680545853	-2.4190421805553317
0.0	0.10304911127605433	-2.3271699849257628
0.0	0.10334310574665012	-2.240656993627653
0.0	0.10363710021724593	-2.159957404489809
0.0	0.10393109468784173	-2.0851637233635407
0.0	0.10422508915843753	-2.0160504359703975
0.0	0.10451908362903334	-1.952135423615346
0.0	0.10481307809962914	-1.892758417034735
0.0	0.10510707257022495	-1.8371756794892795
0.0	0.10540106704082075	-1.7846540515241063
0.0	0.10569506151141655	-1.7345407645074207
0.0	0.10598905598201235	-1.686296833803451
0.0	0.10628305045260815	-1.6394974993103384
0.0	0.10657704492320395	-1.5938107739461493
0.0	0.10687103939379976	-1.5489657308490314
0.0	0.10716503386439556	-1.5047203319823845
0.0	0.10745902833499135	-1.4608351833405164
0.0	0.10775302280558716	-1.417054800361524
0.0	0.10804701727618296	-1.373094101404731
0.0	0.10834101174677876	-1.3286268005299677
0.0	0.10863500621737457	-1.2832734580928502
0.0	0.10892900068797037	-1.236587114034067
0.0	0.10922299515856618	-1.1880317654266581
0.0	0.10951698962916198	-1.1369473227461093
0.0	0.10981098409975779	-1.0825050259875981
0.0	0.11010497857035358	-1.0236901816039714
0.0	0.11039897304094938	-0.9594019410485848
0.0	0.11069296751154518	-0.8888037551861623
0.0	0.11098696198214099	-0.8120278260283516
0.0	0.11128095645273679	-0.7311445765061273
0.0	0.11157495092333258	-0.650941488773395
0.0	0.11186894539392839	-0.5787512146660463
0.0	0.11216293986452419	-0.5227952183533607
0.0	0.11245693433512	-0.4894592758612953
0.0	0.1127509288057158	-0.4809384829333424
0.0	0.1130449232763116	-0.4946991651181786
0.0	0.11333891774690741	-0.5249963828506653
0.0	0.11363291221750321	-0.5653494619242578
0.0	0.11392690668809902	-0.6105527934128685
0.0	0.11422090115869481	-0.6574764089282894
0.0	0.11451489562929061	-0.7047800874787716
0.0	0.11480889009988642	-0.7521235266595048
0.0	0.11510288457048222	-0.7994423254940732
0.0	0.11539687904107802	-0.8465810235977431
0.0	0.11569087351167383	-0.8932637358755289
0.0	0.11598486798226962	-0.9392139386217866
0.0	0.11627886245286542	-0.9842521393519027
0.0	0.11657285692346123	-1.0283132167355156
