3.4489267	1.4121
3.51439655	1.3341
3.60245204	1.2451
3.68241858	1.1804
3.70912249	1.1619
3.66935792	1.1841
3.59705747	1.2167
3.5081113	1.2585
3.43120044	1.2874
3.37919213	1.2933
3.35517017	1.2794
3.36218803	1.2413
3.411341	1.1944
3.49544612	1.1539
3.59352395	1.1443
3.66951733	1.1693
3.71071125	1.2136
3.71023803	1.2734
3.70214531	1.3311
3.68928975	1.3769
3.66802935	1.3927
3.64961952	1.3692
3.64127319	1.3237
3.66119164	1.2734
3.68722092	1.2369
3.69375771	1.2162
3.68515313	1.2041
3.68358201	1.2039
3.68288651	1.2187
3.66859748	1.2372
3.63979018	1.2522
3.6105459	1.2538
3.61433799	1.237
3.64245226	1.2138
3.67461184	1.2011
3.70046218	1.2006
3.72542286	1.204
3.7444145	1.2167
3.74484665	1.2363
3.72916691	1.259
3.72248275	1.2664
3.73189117	1.2592
3.74819943	1.2395
3.77355221	1.2076
3.77759711	1.1772
3.75453353	1.1657
3.71400319	1.1727
3.66447977	1.1989
3.59091511	1.2335
3.50714685	1.2671
3.4446622	1.2977
3.41077526	1.3283
3.41385402	1.3299
3.4485948	1.2934
3.5079401	1.2323
3.57850374	1.1776
3.65764187	1.1409
3.72363288	1.1231
3.75696861	1.11
3.72029974	1.1242
3.63122939	1.1778
3.54392745	1.2529
3.48453767	1.3128
3.45038927	1.3441
3.44095964	1.3541
3.45022281	1.3624
3.48813563	1.3589
3.55772268	1.3206
3.62909808	1.2707
3.66371291	1.2446
3.64399258	1.2508
3.57854264	1.2726
3.49658571	1.2997
3.42552845	1.316
3.36592421	1.3366
3.32713525	1.3643
3.31774736	1.3792
3.35972227	1.3607
3.4371695	1.331
3.5152308	1.3039
3.54718274	1.296
3.53234815	1.3033
3.4926413	1.3229
3.46210709	1.3546
3.42384721	1.4089
3.38272004	1.4651
3.35717085	1.4823
3.34923406	1.4604
3.36473676	1.4294
3.3924608	1.3946
3.41674989	1.3494
3.43604656	1.3002
3.45527033	1.2617
3.46432508	1.2637
3.46824647	1.2891
3.44810812	1.3348
3.42677148	1.3705
3.41672644	1.3851
3.41250969	1.3908
3.41485067	1.3821
3.43980849	1.3453
3.48935235	1.2995
3.53673315	1.253
3.55400358	1.225
3.53429994	1.2135
3.50455758	1.2261
3.49388632	1.2564
3.48309284	1.2978
3.45875534	1.3409
3.43351787	1.3667
3.43200666	1.3603
3.46098824	1.3336
3.49419805	1.3135
3.49007813	1.3081
3.44564632	1.3189
3.41136456	1.3431
3.39969919	1.3818
3.39048178	1.4158
3.36414423	1.4514
3.3455747	1.472
3.3527633	1.4527
3.3940973	1.3992
3.43602563	1.3371
3.44111229	1.2865
3.411482	1.278
3.40235653	1.296
3.402559	1.3501
3.40396314	1.4157
3.4068403	1.4721
3.42610838	1.4964
3.46465189	1.5026
3.52313176	1.4819
3.59556199	1.4418
3.65064659	1.3784
3.66533785	1.3147
3.63900727	1.2848
3.57284358	1.304
3.4911924	1.3406
3.42150551	1.3695
3.3773318	1.392
3.36088866	1.4071
3.372448	1.4161
3.39449843	1.4146
3.43379691	1.3925
3.47884763	1.3558
3.51281073	1.3237
3.51302566	1.3308
3.47799121	1.3539
3.42985331	1.3767
3.38360724	1.3869
3.33175556	1.3889
3.29170909	1.3935
3.27813072	1.3913
3.30769181	1.365
3.38958168	1.3068
3.48433395	1.2566
3.55123539	1.2371
3.58256306	1.2512
3.57416652	1.2834
3.5230357	1.3222
3.45007965	1.3811
3.37653971	1.4548
3.31536261	1.4991
3.2703871	1.5052
3.2459188	1.4767
3.24397002	1.4196
3.26367105	1.3475
3.3015108	1.2769
3.34513678	1.2126
3.37617173	1.1802
3.4024854	1.1884
3.42457843	1.2326
3.43240683	1.3052
3.4224437	1.3924
3.41730023	1.4574
3.42477806	1.4824
3.44294081	1.4698
3.45794254	1.4369
3.46970525	1.4125
3.4753892	1.3964
3.47926861	1.3731
3.47534243	1.3495
3.45320733	1.3365
3.41921762	1.3427
3.38687085	1.3556
3.37160487	1.3607
3.37300724	1.3509
3.37980015	1.3373
3.39335201	1.3411
3.4260809	1.3532
3.46336428	1.3698
3.48911273	1.3706
3.48949056	1.3757
3.47484903	1.3986
3.45682786	1.4329
3.44094698	1.4671
3.42454229	1.4812
3.41186589	1.4739
3.40745829	1.4401
3.41618135	1.4041
3.42924332	1.3776
3.4232264	1.3523
3.42188423	1.3161
3.41772366	1.3002
3.4197813	1.3104
3.41608484	1.3455
3.40795621	1.3736
3.4003248	1.3925
3.40453959	1.4001
3.43217322	1.4099
3.47486985	1.4159
3.51695188	1.4002
3.54238267	1.3676
3.54651194	1.3343
3.53904919	1.3127
3.53552419	1.3075
3.54650312	1.3059
3.55687518	1.2976
3.56606027	1.2791
3.59057328	1.2638
3.63744891	1.2617
3.69730438	1.2663
3.72054114	1.2797
3.69918096	1.3233
3.66253374	1.3905
3.62458239	1.4533
3.59980798	1.4975
3.56613557	1.5166
3.52046355	1.4875
3.48857534	1.4135
3.50453241	1.3246
3.56572547	1.2432
3.6158657	1.1998
3.61305814	1.1755
3.58448212	1.1611
3.57465867	1.1794
3.56528516	1.24
3.53020983	1.3265
3.48120152	1.4053
3.46023886	1.4446
3.47586811	1.4515
3.517518	1.4252
3.56619257	1.3844
