3.50156165	1.2774
3.48024417	1.289
3.44090993	1.3255
3.39599828	1.3656
3.35254704	1.3991
3.3202535	1.4238
3.3149179	1.4252
3.33452952	1.401
3.36885437	1.3508
3.41189429	1.2861
3.45003942	1.2277
3.48548454	1.1853
3.52340961	1.1667
3.54375025	1.1709
3.52848274	1.1927
3.49342217	1.2205
3.4507144	1.2662
3.41487487	1.3352
3.40179171	1.3911
3.41529773	1.4078
3.44859596	1.3885
3.50978013	1.3626
3.5673359	1.3552
3.60288532	1.3488
3.60226219	1.3223
3.56117964	1.3055
3.48695037	1.3012
3.40866735	1.2981
3.35120955	1.2807
3.32284688	1.2597
3.32147954	1.2319
3.34297964	1.2123
3.38293793	1.1947
3.44800324	1.1671
3.53427479	1.137
3.58591013	1.1268
3.56251361	1.1473
3.49429795	1.1869
3.42749868	1.2225
3.39334596	1.23
3.38370818	1.2246
3.40245475	1.1928
3.44042016	1.148
3.50530358	1.0949
3.60337492	1.0345
3.68910841	0.9905
3.72817296	0.969
3.6918503	0.9808
3.60367223	1.0249
3.5170992	1.0949
3.45260389	1.1561
3.41143129	1.2012
3.39260134	1.2147
3.41930545	1.188
3.5024942	1.1286
3.61627606	1.0551
3.70861966	0.977
3.76729262	0.9035
3.79027951	0.8672
3.76384962	0.8727
3.68447051	0.9135
3.58917873	0.9784
3.53742345	1.0547
3.52883256	1.1235
3.54682475	1.1635
3.56712072	1.1762
3.57686246	1.1434
3.58648656	1.0815
3.59725028	1.0293
3.57495874	1.0085
3.52318661	1.0126
3.46096962	1.034
3.43163398	1.0657
3.45757981	1.1062
3.52546836	1.1551
3.58653866	1.2009
3.62417224	1.2128
3.66331262	1.1829
3.71863905	1.1411
3.75388658	1.1218
3.72806552	1.1174
3.64266659	1.1245
3.56274566	1.1363
3.50870664	1.1608
3.48684269	1.1902
3.49873494	1.2033
3.53438486	1.1894
3.61740694	1.1393
3.72383988	1.0888
3.81145826	1.0435
3.83642154	1.0154
3.80578943	1.0035
3.74153572	1.0191
3.68154976	1.051
3.63618654	1.0995
3.60281614	1.1577
3.58521985	1.2017
3.58921382	1.2196
3.63073568	1.2075
3.69403009	1.1817
3.73049365	1.1623
3.71749381	1.1639
3.67919027	1.1742
3.61584331	1.1926
3.53680743	1.2141
3.4549612	1.2294
3.39132902	1.2331
3.36039699	1.2197
3.36405305	1.1901
3.40257425	1.1542
3.46679681	1.1244
