8.776139880507261015e-02 -3.032935902735124124e-04
8.779079825213219335e-02 -3.027616632838671992e-04
8.782019769919177654e-02 -3.022292890470464934e-04
8.784959714625134586e-02 -3.016964683510561318e-04
8.787899659331092905e-02 -3.011632019804457317e-04
8.790839604037051225e-02 -3.006294907259934347e-04
8.793779548743009544e-02 -3.000953353748644957e-04
8.796719493448967864e-02 -2.995607367175657891e-04
8.799659438154924795e-02 -2.990256955431141702e-04
8.802599382860883115e-02 -2.984902126433241695e-04
8.805539327566841434e-02 -2.979542888090904807e-04
8.808479272272799754e-02 -2.974179248335609860e-04
8.811419216978756686e-02 -2.968811215088499982e-04
8.814359161684715005e-02 -2.963438796288639073e-04
8.817299106390673324e-02 -2.958061999896563661e-04
8.820239051096631644e-02 -2.952680833846413203e-04
8.823178995802589963e-02 -2.947295306108830074e-04
8.826118940508546895e-02 -2.941905424651430640e-04
8.829058885214505215e-02 -2.936511197451212871e-04
8.831998829920463534e-02 -2.931112632499435246e-04
8.834938774626421853e-02 -2.925709737775576387e-04
8.837878719332378785e-02 -2.920302521307918111e-04
8.840818664038337105e-02 -2.914890991088313040e-04
8.843758608744295424e-02 -2.909475155148700002e-04
8.846698553450253744e-02 -2.904055021524902525e-04
8.849638498156212063e-02 -2.898630598256509566e-04
8.852578442862168995e-02 -2.893201893406655706e-04
8.855518387568127314e-02 -2.887768915036064256e-04
8.858458332274085634e-02 -2.882331671226895375e-04
8.861398276980043953e-02 -2.876890170082029409e-04
8.864338221686002273e-02 -2.871444419710787949e-04
8.867278166391959204e-02 -2.865994428229691688e-04
8.870218111097917524e-02 -2.860540203782822822e-04
8.873158055803875843e-02 -2.855081754533899535e-04
8.876098000509834163e-02 -2.849619088674381490e-04
8.879037945215792482e-02 -2.844152214394769914e-04
8.881977889921749414e-02 -2.838681139922429996e-04
8.884917834627707733e-02 -2.833205873513940749e-04
8.887857779333666053e-02 -2.827726423460517110e-04
8.890797724039624372e-02 -2.822242798070890386e-04
8.893737668745581304e-02 -2.816755005696081190e-04
8.896677613451539623e-02 -2.811263054733242938e-04
8.899617558157497943e-02 -2.805766953605876241e-04
8.902557502863456262e-02 -2.800266710808336492e-04
8.905497447569414582e-02 -2.794762334870764262e-04
8.908437392275371514e-02 -2.789253834390991197e-04
8.911377336981329833e-02 -2.783741218039520850e-04
8.914317281687288153e-02 -2.778224494556016944e-04
8.917257226393246472e-02 -2.772703672759902534e-04
8.920197171099204791e-02 -2.767178761582547806e-04
8.923137115805161723e-02 -2.761649770036547031e-04
8.926077060511120043e-02 -2.756116707279309200e-04
8.929017005217078362e-02 -2.750579582595531888e-04
8.931956949923036682e-02 -2.745038405403505896e-04
8.934896894628993613e-02 -2.739493185302139264e-04
8.937836839334951933e-02 -2.733943932091142948e-04
8.940776784040910252e-02 -2.728390655757816563e-04
8.943716728746868572e-02 -2.722833366560986233e-04
8.946656673452826891e-02 -2.717272074995522989e-04
8.949596618158783823e-02 -2.711706791878481550e-04
8.952536562864742142e-02 -2.706137528371521618e-04
8.955476507570700462e-02 -2.700564296004994520e-04
8.958416452276658781e-02 -2.694987106748285158e-04
8.961356396982617101e-02 -2.689405973053916269e-04
8.964296341688574032e-02 -2.683820907926047234e-04
8.967236286394532352e-02 -2.678231924969693605e-04
8.970176231100490671e-02 -2.672639038491344318e-04
8.973116175806448991e-02 -2.667042263559787603e-04
8.976056120512405923e-02 -2.661441616118968845e-04
